,Feature,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9,Importance_10,Importance_11,Importance_12,Importance_13,Importance_14,Importance_15,Importance_16,Importance_17,Importance_18,Importance_19,Importance_20,Importance_21,Importance_22,Importance_23,Importance_24,Importance_25,Importance_26,Importance_27,Importance_28,Importance_29,Importance_30,Importance_31,Importance_32,Importance_33,Importance_34,Importance_35,Importance_36,Importance_37,Importance_38,Importance_39,Importance_40,Importance_41,Importance_42,Importance_43,Importance_44,Importance_45,Importance_46,Importance_47,Importance_48,Importance_49,mean_importance,std_importance,system,Z_score
2139,APH160,6.600533335276487e-05,6.6408539434988e-05,7.286955089285466e-05,5.27240017910083e-05,6.690806879708363e-05,7.652090922523494e-05,6.458049243671129e-05,5.382580614524604e-05,5.6086933145322106e-05,5.736619712188925e-05,5.294845745906774e-05,6.772515661385848e-05,6.500085586088753e-05,8.91244130425298e-05,6.178367047077614e-05,5.8853642905082185e-05,6.540735774443166e-05,6.236151147734845e-05,6.606268112203072e-05,6.657242677441645e-05,7.546162896957468e-05,6.737019364983568e-05,6.77683153934397e-05,6.502889323302937e-05,7.314574772483568e-05,7.388718729635936e-05,4.622266772136708e-05,5.63447783806773e-05,8.190073244593921e-05,5.263062341515272e-05,5.99745946438154e-05,5.989565269543789e-05,7.368851266814196e-05,6.28197256538957e-05,6.820718425866276e-05,7.426697407220786e-05,7.63113080995862e-05,6.82285126188125e-05,6.623666754768978e-05,8.205726603017725e-05,6.467004427844182e-05,7.265636356284878e-05,8.059968679880459e-05,6.004467333631326e-05,6.327831484943092e-05,4.965200239642202e-05,8.16246720515093e-05,5.189262051697681e-05,5.674133368344912e-05,7.091286224727289e-05,6.58531149210728e-05,9.253262262005908e-06,Glycerophospholipid Metabolism,-0.6624953830354684
2140,DAGK181,5.643183817794544e-05,6.305172376555995e-05,5.289898040464233e-05,7.957894012249087e-05,6.509066078437272e-05,4.338620824429607e-05,5.8972432967149536e-05,6.261309197554116e-05,5.941678597553726e-05,5.2042938356300255e-05,6.048802646401638e-05,8.442073591734026e-05,9.76853273558552e-05,7.470526729557456e-05,6.861023345301371e-05,5.12641129011172e-05,6.790627316938893e-05,6.1112582768698e-05,8.325912726662646e-05,7.130969565979116e-05,7.321657867086799e-05,6.380542153570711e-05,6.901052851424263e-05,5.448617717737946e-05,6.692841959753367e-05,5.6796594660289e-05,6.18858540277035e-05,6.639896210320274e-05,8.999555783561996e-05,7.551020528577942e-05,6.62128650403044e-05,5.557148297729643e-05,4.1426661134633225e-05,5.399334524484663e-05,7.080668038255669e-05,6.989836214055509e-05,6.654361657182047e-05,9.0074765218529e-05,7.514161994332216e-05,9.015152132231104e-05,5.777970143409146e-05,7.43804441238515e-05,8.886360336573324e-05,6.2769371073006e-05,6.710716008143629e-05,5.4016008320976726e-05,7.065058768057452e-05,4.797154122401707e-05,5.307814807373975e-05,4.308064287176378e-05,6.583594821317896e-05,1.2850797447689587e-05,Glycerophospholipid Metabolism,-0.6625329030961346
2141,SHK3Dr,7.200284297402395e-05,0.0001020609442664,7.668709790852271e-05,5.4252308273985245e-05,4.895434015743959e-05,0.0001104830849693,6.830269804402768e-05,6.736827383381815e-05,3.989700630816e-05,6.913136953196223e-05,7.087696351776876e-05,5.453497958582298e-05,9.12572126217852e-05,7.912421354658094e-05,5.462761349740435e-05,5.5718438146698784e-05,5.260616941288325e-05,7.182421393022226e-05,5.324748112452693e-05,0.0001603820300305,7.302675044026344e-05,6.790866799812429e-05,5.6952216050358125e-05,4.092235757332784e-05,6.149996376043085e-05,0.0001085703800005,5.0252810888455415e-05,4.917155068978074e-05,8.314981120664575e-05,3.915638677772256e-05,5.598866276911349e-05,4.285188576763214e-05,5.708482679243158e-05,4.86297150575294e-05,5.1412338212759816e-05,8.352190635419969e-05,7.211222363698243e-05,4.228905153873664e-05,5.128681413914467e-05,7.52940816516091e-05,6.585037537954253e-05,6.828230952245672e-05,0.0001366089787842,4.842302664326244e-05,5.391484241159626e-05,7.319907443414535e-05,4.162311462709145e-05,4.090664770916381e-05,5.592621851735947e-05,4.255024399299614e-05,6.583413030018787e-05,2.408064641268043e-05,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",-0.662536876380129
2142,EAR60x,7.081913499248988e-05,5.179877251411521e-05,6.985089645000672e-05,5.793720981439861e-05,5.512940864452789e-05,6.55953069099088e-05,8.815093990913581e-05,8.817830364793074e-05,7.29104391156112e-05,4.897990396616303e-05,5.0573716297236e-05,7.672390889626911e-05,5.6738988763530326e-05,8.751126162612796e-05,7.93503252942833e-05,4.831760576750078e-05,6.646986713128925e-05,5.150508216966208e-05,5.3803431257671934e-05,6.817534231529867e-05,7.90640350987778e-05,4.585024643147942e-05,4.348795524177374e-05,7.297648673026547e-05,5.253068973201172e-05,4.61434351947125e-05,6.12115674288413e-05,6.469960438947911e-05,6.706703433775032e-05,8.376684912131319e-05,5.805924076443772e-05,5.250713520273296e-05,8.574019933232575e-05,6.899754540999336e-05,8.404119217823618e-05,6.94454993848734e-05,7.724546924517807e-05,7.969944694722445e-05,6.732527702864454e-05,4.8186370884364326e-05,7.749551930756986e-05,6.65360974884194e-05,5.657269243430798e-05,5.684614108915909e-05,8.89156460468778e-05,5.822691062982922e-05,7.248513470551966e-05,5.6948334883147537e-05,7.638028142142216e-05,6.373260755791281e-05,6.581408982263475e-05,1.2875288136046716e-05,Cell Envelope Biosynthesis,-0.662580677436116
2143,ALAALAabcpp,7.664369835264251e-05,7.682545315590128e-05,8.514381292377502e-05,5.707674261012809e-05,7.074855736194556e-05,6.854637610291375e-05,7.240186058887382e-05,7.620303592424373e-05,5.761707265308792e-05,5.242662435832552e-05,5.358772922509008e-05,7.970180602478088e-05,9.11916240301172e-05,4.932999323949172e-05,7.253504328962602e-05,6.868952580038247e-05,7.127486491412212e-05,6.184689363682946e-05,7.191059633198483e-05,9.240680735696982e-05,7.98220809731625e-05,5.4150705181053215e-05,6.128461455793985e-05,5.241327346937555e-05,5.390548227768448e-05,5.60359545216419e-05,7.150870295029718e-05,4.944394356173165e-05,5.981220341890642e-05,4.6870779101512936e-05,7.019679556588666e-05,8.661975586084517e-05,6.832278892818656e-05,5.764992181953291e-05,5.87580336634553e-05,7.53096054296861e-05,8.15820613158278e-05,7.702443558018274e-05,6.548237650731825e-05,5.517964869425088e-05,5.146482408668872e-05,8.106661016163493e-05,7.112857026535501e-05,6.584882008269182e-05,5.010457976967733e-05,5.271104310714317e-05,6.237026074439702e-05,5.839572921767074e-05,4.734542788697694e-05,6.195029789096576e-05,6.579734888945824e-05,1.1954260909019544e-05,"Transport, Inner Membrane",-0.6626172669110623
2144,PTRCORNt7pp,6.203890429838482e-05,7.344049585016158e-05,6.437704542499903e-05,7.896783810307134e-05,5.560973579407221e-05,6.297118202255778e-05,7.97138520706806e-05,5.7447678092452754e-05,6.710195422922578e-05,6.427269354107094e-05,5.998518619952304e-05,7.238561471203168e-05,8.883142812623617e-05,6.040873489322954e-05,5.993765908631753e-05,5.01390732473501e-05,6.322060108686636e-05,4.636574219622282e-05,5.277109064692402e-05,6.567792548605318e-05,7.842882931050109e-05,7.618837399942244e-05,8.588834754565507e-05,5.95842830805522e-05,5.030198848703869e-05,7.24885280145355e-05,5.702555320350476e-05,5.6530135153330994e-05,4.828202296379418e-05,6.664734359789225e-05,8.20595699338149e-05,6.521054730151136e-05,5.23062134437825e-05,6.444163187913722e-05,8.629362540042067e-05,9.087070235805164e-05,7.199875102736223e-05,8.492324019668574e-05,5.93390010618713e-05,5.980639491383624e-05,5.373998131365326e-05,7.436588609039072e-05,8.421484544402753e-05,6.249035782295374e-05,5.2251505337806165e-05,6.82546393045062e-05,6.345050693485419e-05,6.781587590021126e-05,5.367600527744033e-05,5.5148531145373365e-05,6.579375305102698e-05,1.146306413951828e-05,"Transport, Inner Membrane",-0.662625126081086
2145,2AGPE181tipp,5.90883973033456e-05,7.303758432532062e-05,9.598431248421348e-05,5.238067078869038e-05,6.823615665852205e-05,8.002932611598512e-05,7.14118506424316e-05,8.915730111185549e-05,4.474051329231229e-05,5.523517119957997e-05,5.123912711843797e-05,7.08653420706967e-05,5.008008520357751e-05,0.0001083451338905,5.70132963843707e-05,9.026148058010178e-05,5.9906640734615415e-05,5.311376465939902e-05,4.6680767633641074e-05,0.0001006323577772,5.355935256474138e-05,6.860829423636809e-05,5.421954047597047e-05,5.9410210185679485e-05,0.0001118816011817,5.226525385369173e-05,5.976305502756527e-05,6.058861277052042e-05,7.453992255685144e-05,6.538351993420675e-05,7.674940803906828e-05,6.75677623059601e-05,5.881565719351272e-05,5.036834556580729e-05,4.817247699632879e-05,5.542226380974873e-05,7.338330528804936e-05,0.0001073796181558,6.608911113703329e-05,6.304198237467955e-05,6.9000255439976e-05,5.10661583064582e-05,7.66982457727078e-05,5.15028415161153e-05,5.1048214770296135e-05,5.622437333088142e-05,6.994328181692462e-05,3.593152080736238e-05,5.3247819293263536e-05,6.491941450635348e-05,6.568461398376837e-05,1.7089682172930146e-05,"Transport, Inner Membrane",-0.662863663630039
2146,CYTDK1,5.867567614161202e-05,6.055752763369399e-05,6.439605630185247e-05,6.655633349958421e-05,7.62804437052883e-05,8.547100565334519e-05,0.0001047010208455,7.794444490573209e-05,5.15928543945916e-05,4.912663790753741e-05,4.4734854536027255e-05,8.170406930945337e-05,6.267338109112086e-05,7.77778381495974e-05,7.467708607893832e-05,5.914796687071345e-05,6.165307141926911e-05,5.2990454543407714e-05,6.831189131918194e-05,8.399713345753337e-05,6.479601112970906e-05,6.808972949424635e-05,7.49791737099543e-05,6.173628415206011e-05,6.721359920025763e-05,4.024629856952733e-05,5.807583195100783e-05,4.812561562490573e-05,7.382895083959558e-05,6.159731761565829e-05,6.373336987778783e-05,8.13166814082345e-05,6.257817424198573e-05,5.905988221261358e-05,4.636281327672908e-05,7.269199712177645e-05,8.214491202690095e-05,8.385142125250969e-05,6.316593788837482e-05,6.57079337732338e-05,5.077666893594284e-05,5.746582113725458e-05,7.079121647486284e-05,7.022876854621394e-05,5.453914352952118e-05,7.00064503445165e-05,5.2927461738419706e-05,6.84803952385891e-05,7.019742478039745e-05,5.528866670472244e-05,6.565947401122978e-05,1.2278517254929473e-05,Nucleotide Salvage Pathway,-0.6629186102919516
2147,ACOAD5f,5.749968610024266e-05,5.572195461935444e-05,7.529810623922237e-05,5.069956594472933e-05,6.595917830917649e-05,5.923269593606301e-05,5.999631627480437e-05,5.296356858954096e-05,6.12176051704726e-05,4.844323573088113e-05,3.821640400183352e-05,5.8932701594824654e-05,7.228012840401681e-05,8.620646553937416e-05,8.29607397420629e-05,5.9006934303128256e-05,5.598589892556009e-05,4.620136585819216e-05,9.793349039036784e-05,6.815756688856538e-05,5.718726436987568e-05,5.3275581970581495e-05,9.062388497335308e-05,5.8484204586517206e-05,7.315098917771412e-05,7.256494073763211e-05,9.41668149028764e-05,9.390552669033656e-05,6.165140800571364e-05,3.7397165998986605e-05,5.065343329675314e-05,6.078704657448419e-05,5.522926930642247e-05,7.531586372467982e-05,5.714200576573717e-05,0.0001128070408844,5.753148006861327e-05,6.123767180286046e-05,7.072800809341406e-05,5.20305539228692e-05,5.718823448441715e-05,4.9906751013348616e-05,9.39680544370742e-05,6.392874738941445e-05,4.635313475555791e-05,6.634104864670001e-05,6.578945777490788e-05,8.280560208513638e-05,6.588221737378835e-05,9.186201795618662e-05,6.565618058665531e-05,1.6193446591273523e-05,Membrane Lipid Metabolism,-0.6629258084973733
2148,PPBNGS,6.342307913525125e-05,5.987325158124917e-05,6.002770747905033e-05,5.29331329593844e-05,6.0377650836208e-05,9.8821316750446e-05,0.0001010546098261,6.46082099566262e-05,3.705403745233475e-05,6.957594076880709e-05,7.043821636156273e-05,8.78077322082537e-05,6.566874519983521e-05,7.222949919691757e-05,7.27911940435685e-05,4.685241993286927e-05,5.971387838205332e-05,4.386392892036058e-05,6.01559821955493e-05,9.267265285920558e-05,8.134497564161654e-05,6.903484539493424e-05,6.0382875084408384e-05,3.715014344253075e-05,5.260443053555122e-05,5.994555777660491e-05,6.3632634319067e-05,8.520545082705923e-05,7.113640398311538e-05,7.04021563063743e-05,6.560996675674329e-05,8.801623793837817e-05,5.7497756943103136e-05,3.922811517049516e-05,5.115908526949293e-05,6.37507730106187e-05,5.9744639447588e-05,4.332822297753542e-05,6.746999374929573e-05,6.339509328178513e-05,7.239946301093246e-05,8.833787441275073e-05,7.186366552878913e-05,6.0371109412748645e-05,7.492203101545293e-05,5.658534422699097e-05,6.344097801817188e-05,6.74802095798972e-05,4.111785835202266e-05,9.607177085881602e-05,6.565145696637006e-05,1.534234896467031e-05,Cofactor and Prosthetic Group Biosynthesis,-0.6629361325805208
2149,Kt3pp,5.3085362206470265e-05,5.368673081409177e-05,5.4958442808418505e-05,6.766446065863866e-05,5.6078092671298296e-05,4.654093761062309e-05,6.769025938015654e-05,6.714613371481756e-05,5.704571778742024e-05,5.479770609556799e-05,4.5861769226939246e-05,8.202652430592027e-05,8.582678269160452e-05,8.612054671655687e-05,6.912807398825445e-05,5.782858900945403e-05,6.436331048336842e-05,6.217135796328607e-05,6.754258651465199e-05,8.121047047048958e-05,9.723319934187989e-05,3.931592539228414e-05,7.163445677585585e-05,6.533093733577951e-05,8.576086831820889e-05,5.1089122183907135e-05,6.039029351495904e-05,7.703741577198398e-05,6.188590444938074e-05,5.5012878204182086e-05,4.84888865827189e-05,5.406387436735728e-05,9.439822494225048e-05,6.624082698268481e-05,6.569269269384027e-05,7.197454310254133e-05,7.406473100097151e-05,0.0001095139486474,9.58614384071206e-05,7.516137119062924e-05,6.56426668226967e-05,6.09537352743618e-05,6.244675840949931e-05,5.268691803926126e-05,5.65629787437725e-05,4.727269505987983e-05,5.607839693244996e-05,5.418602805799025e-05,5.582294100004402e-05,6.862913034337933e-05,6.562415286014599e-05,1.4672232749690577e-05,Inorganic Ion Transport and Metabolism,-0.6629958092365399
2150,PLIPA2E180pp,6.647388030846553e-05,5.208128799836053e-05,9.372839115693388e-05,5.8844642420213307e-05,5.255642330912201e-05,6.615309857121318e-05,5.598234626398048e-05,4.565517846611443e-05,5.827328730084358e-05,5.325748821392508e-05,5.2610997222979695e-05,4.718942709083457e-05,7.482499257133261e-05,6.391127902826138e-05,7.240584842351357e-05,5.542910460867719e-05,6.910128541599921e-05,8.644834775201261e-05,7.041427274600825e-05,5.949032263265882e-05,6.901280955547663e-05,8.963497069634328e-05,6.311643625731843e-05,5.08974024065537e-05,4.654847670887287e-05,5.4499830735064494e-05,7.822159656877024e-05,7.427256491084519e-05,6.2462506086249e-05,6.445517333448353e-05,5.648517719674927e-05,0.0001084659686152,8.713290435740616e-05,5.6352409531107965e-05,6.259068739587882e-05,6.30862094897118e-05,6.775853709402268e-05,7.808349559784155e-05,5.692991556907885e-05,9.783093540500176e-05,5.944969671092406e-05,6.260174323164396e-05,7.301431908490882e-05,5.38983131799888e-05,9.216495673899863e-05,6.407964693893009e-05,7.210504963975184e-05,5.663509289229565e-05,5.39381616001864e-05,4.7545454822728965e-05,6.556204687707566e-05,1.4123992610652906e-05,Glycerophospholipid Metabolism,-0.6631315498961318
2151,NADHXD,7.100028709824262e-05,6.104558406802122e-05,7.06366396955964e-05,9.590957471656132e-05,5.449838407025375e-05,6.638977825493394e-05,7.517309516027028e-05,7.476260871326792e-05,5.9342898085407205e-05,5.680893415658857e-05,4.6954420500585454e-05,5.672519682750288e-05,7.002698003181046e-05,7.526959818267058e-05,7.870491521735044e-05,5.0246213846937926e-05,7.321597076070065e-05,7.276800163367305e-05,7.645221614252943e-05,7.510483643693744e-05,6.055709696586861e-05,7.712519963332009e-05,8.00579983909093e-05,5.817086542307683e-05,4.643897090497934e-05,6.066795193685197e-05,7.829457905130795e-05,6.135945996005757e-05,4.590763228795698e-05,5.902401132886128e-05,4.36128662284093e-05,6.839324825250524e-05,6.383070719190187e-05,6.460651432388915e-05,6.531639530265856e-05,7.20173042171347e-05,6.654184517517855e-05,7.829642067973043e-05,4.726983890987752e-05,7.72901446209996e-05,8.565716502469409e-05,7.130364131789705e-05,5.931769046523076e-05,6.867330398542797e-05,5.821571896190585e-05,7.39059924193601e-05,6.073519272777838e-05,3.6845390311076784e-05,7.111465892149207e-05,5.4731334627631954e-05,6.552630546295624e-05,1.1726748300663813e-05,Metabolite Repair,-0.6632096673799468
2152,2AGPGAT120,5.492370441503177e-05,6.804102879277209e-05,6.145346004160843e-05,7.225392489382849e-05,6.889121718099712e-05,4.500587256364614e-05,7.130632407589084e-05,8.318785180043076e-05,5.95196121162058e-05,9.558713902025896e-05,5.803445505666903e-05,8.225100933735025e-05,7.398816583666178e-05,6.536147696999688e-05,9.27542961824882e-05,4.206121403893178e-05,6.299251535747586e-05,6.14285912945866e-05,4.889983250914982e-05,0.0001088566796206,6.449365870513824e-05,5.927800604217536e-05,4.521570876434658e-05,3.794957180345942e-05,5.682873121401412e-05,5.798344071644568e-05,5.988485423860061e-05,3.556854924144994e-05,5.69677915764065e-05,6.532810109980703e-05,8.322710502150464e-05,7.655380104727274e-05,9.845023893277073e-05,4.606534890373381e-05,7.621972825878933e-05,6.774561702524148e-05,6.985827548558478e-05,7.018247771919431e-05,6.161249887134302e-05,5.4869451730252575e-05,5.9054950325520135e-05,8.784285454415014e-05,6.160215967418e-05,6.0541610114311085e-05,9.506528719208072e-05,6.770974621827701e-05,5.512339382946954e-05,6.622233704446083e-05,4.893860491620906e-05,5.278731383737957e-05,6.551939170396299e-05,1.5692528361803434e-05,Glycerophospholipid Metabolism,-0.6632247782945416
2153,ORPT,5.455852024321019e-05,9.752142721853876e-05,5.186764267463846e-05,8.471304053880258e-05,6.277095532077906e-05,7.087397026160343e-05,7.183270421535141e-05,5.821437300148073e-05,5.426406311219632e-05,5.660267895673781e-05,7.980077483486129e-05,6.766156189764061e-05,8.327672795384702e-05,8.197904325662126e-05,6.21896081038706e-05,8.689021284643993e-05,7.516491529332887e-05,5.219554754412114e-05,6.39628669506467e-05,5.0311806343044296e-05,4.299998700946802e-05,6.202931648005466e-05,6.025601617240444e-05,7.170108026281985e-05,6.915369127939788e-05,5.556803523726922e-05,5.4213525298376944e-05,5.274163068162151e-05,5.4986254282188464e-05,5.264069346035614e-05,8.3842522685989e-05,8.885534553524857e-05,6.634510860112236e-05,7.756249889366579e-05,6.734430588494557e-05,8.57545770054238e-05,7.656259216442783e-05,7.705265829456283e-05,7.732300589929576e-05,7.48960479670737e-05,6.010454416855152e-05,6.753789345551202e-05,5.045716165953369e-05,4.947236630040248e-05,5.17968003219656e-05,6.822797433622005e-05,5.00030897951718e-05,5.964005418934064e-05,3.944542869016849e-05,6.071337563188504e-05,6.551760044424446e-05,1.317543057722998e-05,Purine and Pyrimidine Biosynthesis,-0.6632286933243611
2154,MALt3pp,7.806754995055562e-05,5.469844882116034e-05,5.2330667679935085e-05,6.643628967194203e-05,5.371757956030126e-05,4.880542812437209e-05,6.163314107139466e-05,8.063724230007873e-05,7.791648704530315e-05,6.146131476103766e-05,8.03085281951373e-05,6.165020739347552e-05,8.85434092537689e-05,7.684642284283287e-05,7.047747740814573e-05,7.316881529232869e-05,5.0266138739650746e-05,6.269362369068107e-05,6.271343508916398e-05,7.537193727041579e-05,7.073685738531016e-05,5.624198284517015e-05,5.439603301804851e-05,5.3914226627203006e-05,7.524244023572119e-05,6.199701430203405e-05,6.41544185182796e-05,7.328576735013401e-05,6.360998958844218e-05,5.166769728732932e-05,5.6507889849498665e-05,6.433742580468421e-05,8.711992010548939e-05,5.349293284780915e-05,6.548697848022049e-05,5.463676037723529e-05,6.476799156866223e-05,8.128295596170018e-05,7.442367434342797e-05,7.847518253297647e-05,7.393663066282402e-05,7.364599340482336e-05,6.033710877767108e-05,6.227025340358139e-05,6.136821360919365e-05,7.140224045255453e-05,4.787614469385161e-05,4.82985847464395e-05,6.747121935903651e-05,6.497865685407162e-05,6.55021465831021e-05,1.0474184584681687e-05,"Transport, Inner Membrane",-0.6632624697368902
2155,ACGS,4.4886585730706765e-05,6.630119569105799e-05,5.877609968299882e-05,5.755544531126228e-05,6.070177167993033e-05,4.8456996503685136e-05,6.677451407104614e-05,5.3840462144129984e-05,4.98696594052193e-05,6.83781339880003e-05,0.0001013058805122,6.946773003726636e-05,5.874985528974975e-05,7.526793938806362e-05,7.291775542990185e-05,5.765614560975594e-05,7.882707162901784e-05,5.930112531569811e-05,6.993559667976984e-05,8.225854916274734e-05,7.164054535535943e-05,5.7941143419489216e-05,6.395658434920688e-05,6.167121040412252e-05,5.9445440908362566e-05,9.48081675075254e-05,5.289921653635448e-05,5.8927702395915736e-05,7.086792042904996e-05,5.122012634981527e-05,4.04921405194605e-05,7.903850298380952e-05,8.957555828939737e-05,7.136781677351442e-05,6.721714075265919e-05,6.560723959948451e-05,4.772975049003365e-05,6.555531031144834e-05,5.221910334081571e-05,6.278142712112271e-05,8.50269614802774e-05,6.598793068744518e-05,7.837182864563824e-05,5.828331680564564e-05,5.7501277893457456e-05,6.334344880296774e-05,5.956606454588188e-05,4.987418897813644e-05,6.350111596569893e-05,0.00010610943587,6.547512261548608e-05,1.3621529697459061e-05,Arginine and Proline Metabolism,-0.6633215341137447
2156,ADNt2pp_copy1,6.421977550777944e-05,4.885084301998042e-05,4.927993291778179e-05,6.181435755681822e-05,6.713731246371527e-05,5.684614087868407e-05,8.676701038277933e-05,6.694412169089345e-05,7.154764951035641e-05,5.801365110607542e-05,5.696777107613529e-05,5.38825315705664e-05,8.269709751833497e-05,7.896659689472533e-05,7.27046175296448e-05,7.524130223723389e-05,6.049418957233434e-05,7.665075581061503e-05,6.15436981230149e-05,8.939018474140015e-05,6.863821966836396e-05,9.458897340819408e-05,7.034134244988503e-05,5.632933774749341e-05,6.925633399396384e-05,8.887805651024863e-05,5.920574940207057e-05,5.660064431788322e-05,8.690629115552888e-05,7.456433581686071e-05,6.450551242223621e-05,8.754581142671514e-05,6.236255816760862e-05,6.576524851345885e-05,6.846380184374162e-05,6.14420992911681e-05,5.380948390684177e-05,7.046965477256067e-05,6.503578700817726e-05,3.865047315294978e-05,7.224332449081503e-05,5.035677577302839e-05,5.364982734968782e-05,5.087982089840532e-05,7.491456450089954e-05,5.9594909763218704e-05,5.734033413628348e-05,6.004911320679049e-05,4.356814210922466e-05,4.7130254643077096e-05,6.5460926439125e-05,1.2651252887732276e-05,"Transport, Inner Membrane",-0.663352561693499
2157,TYRTA,3.4381016049869416e-05,7.988444160104357e-05,4.215569580914611e-05,6.153211434804861e-05,7.401186443511363e-05,4.140917753916429e-05,5.688031201101729e-05,6.013832929212087e-05,4.141527439940059e-05,3.892840653114734e-05,0.0001082840114917,5.121653156946948e-05,5.295020234761665e-05,5.488476329649005e-05,4.562603069570281e-05,6.252979822049621e-05,5.166989630238747e-05,4.727105651205197e-05,5.716588138883121e-05,0.000121159369046,8.239349085551801e-05,9.084288925218676e-05,4.96005174666743e-05,4.2482474798317725e-05,8.252638012114631e-05,8.370545140924607e-05,5.4785497296809816e-05,5.956149243965478e-05,7.744514938155862e-05,0.0001492207235334,8.585332327844928e-05,9.124093178004592e-05,3.9079522929776415e-05,7.306580862482382e-05,5.018308842793863e-05,0.0001045431127443,5.263352791025632e-05,6.735297100922134e-05,5.241189356043269e-05,4.023466004884535e-05,0.0001191699206483,6.80062689488419e-05,5.859716712115128e-05,4.0779251238459314e-05,7.319457442769229e-05,4.67159972119629e-05,7.98156187632405e-05,6.739167388146184e-05,6.523364822706425e-05,4.009068546906755e-05,6.543303771385321e-05,2.4162872870525015e-05,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",-0.6634135161100692
2158,ASNt2rpp,7.744685084695644e-05,4.395825822563767e-05,5.59954510855257e-05,6.010041066790323e-05,5.44831322599954e-05,0.0001163513934901,8.215788689119279e-05,8.04712141735855e-05,4.650088338965837e-05,5.663814275999385e-05,6.567218953715495e-05,6.911916241210877e-05,6.012263453958107e-05,8.516464438573852e-05,6.263940320747763e-05,5.98070442783461e-05,6.699704595363796e-05,4.719699417022239e-05,5.293403019557606e-05,6.600679394475631e-05,6.579365612623899e-05,5.983763969700013e-05,5.636553301886711e-05,6.99863158850538e-05,7.244412892084897e-05,7.024121468534073e-05,7.25109094453503e-05,6.921886668357742e-05,7.546177374262439e-05,6.155355458967072e-05,7.706358998693453e-05,7.194447833896692e-05,5.9961577073652085e-05,7.725410503169218e-05,5.578490485797667e-05,7.117474060371015e-05,8.380847705118527e-05,6.139925224223113e-05,4.829251918373009e-05,7.239433157982852e-05,6.949288159201366e-05,7.171731958613757e-05,7.018613482602633e-05,4.285690373530344e-05,5.5787451433071486e-05,5.471559646791685e-05,5.776857198958712e-05,6.918758775136357e-05,6.181730308988137e-05,5.5478761407389225e-05,6.54252729407664e-05,1.2551387687354708e-05,"Transport, Inner Membrane",-0.6634304870260466
2159,2AGPG160tipp,6.140979232706458e-05,8.41208763920976e-05,8.120941382688576e-05,8.438584538662857e-05,6.770827998308503e-05,8.170410351366845e-05,9.038561988134007e-05,5.4529710786619056e-05,4.755777374816683e-05,4.802741167691811e-05,6.695069959343814e-05,8.17880467271327e-05,8.909724154217608e-05,6.91735487321635e-05,7.470646053621676e-05,5.135307518862178e-05,5.656666444641832e-05,5.324116741783018e-05,6.157078783513579e-05,5.627633902076406e-05,4.129670796691715e-05,7.483822743489773e-05,4.6135718862972713e-05,6.78067952001162e-05,6.487982090319216e-05,4.907007657426089e-05,4.452852635393688e-05,5.694433017294171e-05,8.229511513812489e-05,6.405390402718259e-05,6.650750045560609e-05,5.481068569951735e-05,8.218546331797884e-05,6.70969985056861e-05,4.010751906837523e-05,5.972104043127929e-05,6.586429550179684e-05,7.697621457496572e-05,6.070276009912705e-05,8.649796590058167e-05,7.322741861159773e-05,7.850732611264797e-05,5.685541455001824e-05,6.827373002474634e-05,5.823448424396184e-05,9.56977269970812e-05,5.407111984397131e-05,4.488564016409e-05,6.432748822741199e-05,5.897409681601846e-05,6.534273940686745e-05,1.394254918341534e-05,"Transport, Inner Membrane",-0.6636108747403381
2160,ALAt4pp,5.690732238033381e-05,6.37808273584722e-05,5.675078608525252e-05,6.848891727558059e-05,4.285024442894844e-05,7.611394845459238e-05,6.817040046305644e-05,7.898249767234066e-05,5.964013627287551e-05,5.0864375463597536e-05,8.041252030795936e-05,6.536422541388257e-05,5.021372811345135e-05,7.119955731202213e-05,6.662853617379692e-05,7.573519627235811e-05,8.739075125659433e-05,6.0761667318502e-05,4.226599069253405e-05,8.656189212851258e-05,8.312705446899098e-05,7.78405538511613e-05,4.300287391603516e-05,7.206983151368121e-05,6.352242590830986e-05,7.234335453566102e-05,5.384224636840242e-05,6.852593688542479e-05,5.342769893062062e-05,5.75210564771361e-05,6.257307368437137e-05,6.58007315587122e-05,6.495862239533869e-05,0.0001115311148826,5.922118175238768e-05,6.144583970992062e-05,5.850639968035877e-05,7.289175180733808e-05,8.315537262526082e-05,5.80939509582693e-05,5.992612579928633e-05,5.795962067332586e-05,7.067491893592919e-05,5.802084487179126e-05,4.620586742188105e-05,8.230604769047092e-05,7.495752923893727e-05,6.21059311447113e-05,4.657947206172078e-05,5.5167297268792334e-05,6.532776495722981e-05,1.324078103036518e-05,"Transport, Inner Membrane",-0.6636436033370103
